EmployeeID,FullName,Title,Birthdate,Gender,HireDate,JobTitle,AddressID,ModifiedDate
2008,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,233,2019-01-01 00:00:00
2009,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,233,2019-01-01 00:00:00
2010,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,234,2019-01-01 00:00:00
2011,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,234,2019-01-01 00:00:00
2012,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,234,2019-01-01 00:00:00
2013,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,234,2019-01-01 00:00:00
2014,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,234,2019-01-01 00:00:00
2015,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,234,2019-01-01 00:00:00
2016,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,234,2019-01-01 00:00:00
2017,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,234,2019-01-01 00:00:00
2018,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,234,2019-01-01 00:00:00
2019,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,234,2019-01-01 00:00:00
2020,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,236,2019-01-01 00:00:00
2021,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,236,2019-01-01 00:00:00
2022,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,236,2019-01-01 00:00:00
2023,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,236,2019-01-01 00:00:00
2024,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,236,2019-01-01 00:00:00
2025,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,236,2019-01-01 00:00:00
2026,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,236,2019-01-01 00:00:00
2027,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,236,2019-01-01 00:00:00
2028,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,236,2019-01-01 00:00:00
2029,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,236,2019-01-01 00:00:00
2030,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,237,2019-01-01 00:00:00
2031,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,237,2019-01-01 00:00:00
2032,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,237,2019-01-01 00:00:00
2033,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,237,2019-01-01 00:00:00
2034,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,237,2019-01-01 00:00:00
2035,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,237,2019-01-01 00:00:00
2036,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,237,2019-01-01 00:00:00
2037,Laura Steele,N/A,1980-12-25 00:00:00,F         ,2009-01-03 00:00:00,Production Technician - WC45,237,2019-01-01 00:00:00
2038,Jo Berry,N/A,1954-04-24 00:00:00,F         ,2010-03-07 00:00:00,Janitor,237,2019-01-01 00:00:00
2039,Katie McAskill-White,N/A,1984-11-18 00:00:00,F         ,2009-02-20 00:00:00,Production Supervisor - WC20,237,2019-01-01 00:00:00
2040,Eric Kurjan,N/A,1972-09-17 00:00:00,M         ,2010-01-27 00:00:00,Buyer,238,2019-01-01 00:00:00
2041,Annik Stahl,N/A,1976-12-26 00:00:00,M         ,2008-12-17 00:00:00,Production Technician - WC60,238,2019-01-01 00:00:00
2042,Willis Johnson,N/A,1978-07-18 00:00:00,M         ,2008-12-13 00:00:00,Recruiter,238,2019-01-01 00:00:00
2043,John Frum,N/A,1982-03-24 00:00:00,M         ,2009-03-03 00:00:00,Production Technician - WC30,238,2019-01-01 00:00:00
2044,Jean Trenary,N/A,1975-12-13 00:00:00,F         ,2008-12-11 00:00:00,Information Services Manager,238,2019-01-01 00:00:00
2045,Merav Netz,N/A,1983-05-13 00:00:00,F         ,2009-03-03 00:00:00,Production Technician - WC30,238,2019-01-01 00:00:00
2046,Ramesh Meyyappan,N/A,1988-03-13 00:00:00,M         ,2009-02-03 00:00:00,Application Specialist,238,2019-01-01 00:00:00
2047,Jack Creasey,N/A,1973-08-29 00:00:00,M         ,2010-03-03 00:00:00,Production Technician - WC40,238,2019-01-01 00:00:00
2048,Sidney Higa,N/A,1956-08-30 00:00:00,M         ,2008-02-02 00:00:00,Production Technician - WC10,238,2019-01-01 00:00:00
2049,Laura Steele,N/A,1980-12-25 00:00:00,F         ,2009-01-03 00:00:00,Production Technician - WC45,238,2019-01-01 00:00:00
2050,Jo Berry,N/A,1954-04-24 00:00:00,F         ,2010-03-07 00:00:00,Janitor,239,2019-01-01 00:00:00
2051,Katie McAskill-White,N/A,1984-11-18 00:00:00,F         ,2009-02-20 00:00:00,Production Supervisor - WC20,239,2019-01-01 00:00:00
2052,Eric Kurjan,N/A,1972-09-17 00:00:00,M         ,2010-01-27 00:00:00,Buyer,239,2019-01-01 00:00:00
2053,Annik Stahl,N/A,1976-12-26 00:00:00,M         ,2008-12-17 00:00:00,Production Technician - WC60,239,2019-01-01 00:00:00
2054,Laura Steele,N/A,1980-12-25 00:00:00,F         ,2009-01-03 00:00:00,Production Technician - WC45,239,2019-01-01 00:00:00
2055,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,239,2019-01-01 00:00:00
2056,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,239,2019-01-01 00:00:00
2057,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,239,2019-01-01 00:00:00
2058,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,239,2019-01-01 00:00:00
2059,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,239,2019-01-01 00:00:00
2060,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,240,2019-01-01 00:00:00
2061,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,240,2019-01-01 00:00:00
2062,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,240,2019-01-01 00:00:00
2063,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,240,2019-01-01 00:00:00
2064,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,240,2019-01-01 00:00:00
2065,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,240,2019-01-01 00:00:00
2066,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,240,2019-01-01 00:00:00
2067,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,240,2019-01-01 00:00:00
2068,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,240,2019-01-01 00:00:00
2069,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,240,2019-01-01 00:00:00
2070,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,241,2019-01-01 00:00:00
2071,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,241,2019-01-01 00:00:00
2072,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,241,2019-01-01 00:00:00
2073,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,241,2019-01-01 00:00:00
2074,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,241,2019-01-01 00:00:00
2075,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,241,2019-01-01 00:00:00
2076,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,241,2019-01-01 00:00:00
2077,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,241,2019-01-01 00:00:00
2078,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,241,2019-01-01 00:00:00
2079,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,241,2019-01-01 00:00:00
2080,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,242,2019-01-01 00:00:00
2081,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,242,2019-01-01 00:00:00
2082,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,242,2019-01-01 00:00:00
2083,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,242,2019-01-01 00:00:00
2084,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,242,2019-01-01 00:00:00
2085,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,242,2019-01-01 00:00:00
2086,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,242,2019-01-01 00:00:00
2087,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,242,2019-01-01 00:00:00
2088,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,242,2019-01-01 00:00:00
2089,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,242,2019-01-01 00:00:00
2090,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,243,2019-01-01 00:00:00
2091,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,243,2019-01-01 00:00:00
2092,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,243,2019-01-01 00:00:00
2093,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,243,2019-01-01 00:00:00
2094,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,243,2019-01-01 00:00:00
2095,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,243,2019-01-01 00:00:00
2096,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,243,2019-01-01 00:00:00
2097,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,243,2019-01-01 00:00:00
2098,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,243,2019-01-01 00:00:00
2099,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,243,2019-01-01 00:00:00
2100,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,244,2019-01-01 00:00:00
2101,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,244,2019-01-01 00:00:00
2102,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,244,2019-01-01 00:00:00
2103,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,244,2019-01-01 00:00:00
2104,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,244,2019-01-01 00:00:00
2105,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,244,2019-01-01 00:00:00
2106,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,244,2019-01-01 00:00:00
2107,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,244,2019-01-01 00:00:00
2108,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,244,2019-01-01 00:00:00
2109,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,244,2019-01-01 00:00:00
2110,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,245,2019-01-01 00:00:00
2111,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,245,2019-01-01 00:00:00
2112,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,245,2019-01-01 00:00:00
2113,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,245,2019-01-01 00:00:00
2114,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,245,2019-01-01 00:00:00
2115,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,245,2019-01-01 00:00:00
2116,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,245,2019-01-01 00:00:00
2117,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,245,2019-01-01 00:00:00
2118,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,245,2019-01-01 00:00:00
2119,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,245,2019-01-01 00:00:00
2120,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,246,2019-01-01 00:00:00
2121,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,246,2019-01-01 00:00:00
2122,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,246,2019-01-01 00:00:00
2123,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,246,2019-01-01 00:00:00
2124,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,246,2019-01-01 00:00:00
2125,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,246,2019-01-01 00:00:00
2126,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,246,2019-01-01 00:00:00
2127,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,246,2019-01-01 00:00:00
2128,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,246,2019-01-01 00:00:00
2129,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,246,2019-01-01 00:00:00
2130,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,247,2019-01-01 00:00:00
2131,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,247,2019-01-01 00:00:00
2132,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,247,2019-01-01 00:00:00
2133,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,247,2019-01-01 00:00:00
2134,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,247,2019-01-01 00:00:00
2135,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,247,2019-01-01 00:00:00
2136,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,247,2019-01-01 00:00:00
2137,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,247,2019-01-01 00:00:00
2138,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,247,2019-01-01 00:00:00
2139,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,247,2019-01-01 00:00:00
2140,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,249,2019-01-01 00:00:00
2141,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,249,2019-01-01 00:00:00
2142,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,249,2019-01-01 00:00:00
2143,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,249,2019-01-01 00:00:00
2144,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,249,2019-01-01 00:00:00
2145,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,249,2019-01-01 00:00:00
2146,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,249,2019-01-01 00:00:00
2147,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,249,2019-01-01 00:00:00
2148,Jo Berry,N/A,1954-04-24 00:00:00,F         ,2010-03-07 00:00:00,Janitor,249,2019-01-01 00:00:00
2149,Katie McAskill-White,N/A,1984-11-18 00:00:00,F         ,2009-02-20 00:00:00,Production Supervisor - WC20,249,2019-01-01 00:00:00
2150,Eric Kurjan,N/A,1972-09-17 00:00:00,M         ,2010-01-27 00:00:00,Buyer,250,2019-01-01 00:00:00
2151,Annik Stahl,N/A,1976-12-26 00:00:00,M         ,2008-12-17 00:00:00,Production Technician - WC60,250,2019-01-01 00:00:00
2152,Laura Steele,N/A,1980-12-25 00:00:00,F         ,2009-01-03 00:00:00,Production Technician - WC45,250,2019-01-01 00:00:00
2153,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,250,2019-01-01 00:00:00
2154,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,250,2019-01-01 00:00:00
2155,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,250,2019-01-01 00:00:00
2156,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,250,2019-01-01 00:00:00
2157,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,250,2019-01-01 00:00:00
2158,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,250,2019-01-01 00:00:00
2159,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,250,2019-01-01 00:00:00
2160,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,251,2019-01-01 00:00:00
2161,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,251,2019-01-01 00:00:00
2162,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,251,2019-01-01 00:00:00
2163,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,251,2019-01-01 00:00:00
2164,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,251,2019-01-01 00:00:00
2165,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,251,2019-01-01 00:00:00
2166,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,251,2019-01-01 00:00:00
2167,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,251,2019-01-01 00:00:00
2168,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,251,2019-01-01 00:00:00
2169,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,251,2019-01-01 00:00:00
2170,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,252,2019-01-01 00:00:00
2171,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,252,2019-01-01 00:00:00
2172,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,252,2019-01-01 00:00:00
2173,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,252,2019-01-01 00:00:00
2174,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,252,2019-01-01 00:00:00
2175,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,252,2019-01-01 00:00:00
2176,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,252,2019-01-01 00:00:00
2177,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,252,2019-01-01 00:00:00
2178,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,252,2019-01-01 00:00:00
2179,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,252,2019-01-01 00:00:00
2180,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,253,2019-01-01 00:00:00
2181,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,253,2019-01-01 00:00:00
2182,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,253,2019-01-01 00:00:00
2183,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,253,2019-01-01 00:00:00
2184,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,253,2019-01-01 00:00:00
2185,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,253,2019-01-01 00:00:00
2186,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,253,2019-01-01 00:00:00
2187,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,253,2019-01-01 00:00:00
2188,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,253,2019-01-01 00:00:00
2189,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,253,2019-01-01 00:00:00
2190,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,254,2019-01-01 00:00:00
2191,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,254,2019-01-01 00:00:00
2192,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,254,2019-01-01 00:00:00
2193,Jay Adams,N/A,1976-02-11 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC60,254,2019-01-01 00:00:00
2194,James Hamilton,N/A,1983-01-07 00:00:00,M         ,2009-02-03 00:00:00,Vice President of Production,254,2019-01-01 00:00:00
2195,Janeth Esteves,N/A,1972-07-24 00:00:00,F         ,2009-01-15 00:00:00,Production Technician - WC45,254,2019-01-01 00:00:00
2196,James Kramer,N/A,1984-07-25 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC60,254,2019-01-01 00:00:00
2197,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,254,2019-01-01 00:00:00
2198,Jian Shuo Wang,N/A,1989-06-25 00:00:00,M         ,2008-12-07 00:00:00,Production Technician - WC30,254,2019-01-01 00:00:00
2199,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,254,2019-01-01 00:00:00
2200,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,256,2019-01-01 00:00:00
2201,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,256,2019-01-01 00:00:00
2202,Shelley Dyck,N/A,1986-12-08 00:00:00,F         ,2009-03-07 00:00:00,Production Technician - WC20,256,2019-01-01 00:00:00
2203,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,256,2019-01-01 00:00:00
2204,Bryan Baker,N/A,1973-08-27 00:00:00,M         ,2009-01-21 00:00:00,Production Technician - WC60,256,2019-01-01 00:00:00
2205,Michael Hines,N/A,1984-11-17 00:00:00,M         ,2008-12-09 00:00:00,Production Technician - WC20,256,2019-01-01 00:00:00
2206,Jeffrey Ford,N/A,1956-07-11 00:00:00,M         ,2008-02-20 00:00:00,Production Technician - WC10,256,2019-01-01 00:00:00
